id,title,original_language,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,overview,tagline,status,homepage,release_year,release_month,decade,profit
62255,Tracker,en,2010-05-20,6500000,0,102.0,6.0,16,2.074295,"An ex-Boer war guerrilla in New Zealand is sent out to bring back a Maori accused of killing a British soldier. Gradually they grow to know and respect one another but a posse, led by the British Commanding officer is close behind and his sole intention is to see the Maori hang. Written by Filmfinders 1903. A guerilla fighter from the South African Boer war called Arjan (Winstone) takes on a manhunt for Maori seaman Kereama (Morrison), who is accused of murdering a British soldier. What follows is a cat and mouse pursuit through the varied landscape of NZ with both hunter and huntee testing their bushcraft and wits against that of the other. Written by Anonymous",,Released,http://www.trackerthemovie.com/,2010,5,2010,-6500000
5708,Control,en,2007-09-26,0,8159508,121.0,7.5,200,11.357474,"Control is the biography of Joy Division lead singer Ian Curtis, taking his story from schoolboy days of 1973 to his suicide on the eve of the band's first American tour in 1980.",,Released,http://www.controlthemovie.com,2007,9,2000,8159508
218,The Terminator,en,1984-10-26,6400000,78371200,108.0,7.3,4128,74.234793,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",Your future is in his hands.,Released,http://www.mgm.com/#/our-titles/1970/The-Terminator/,1984,10,1980,71971200
338,"Good bye, Lenin!",de,2003-02-09,4800000,79384880,121.0,7.4,586,11.086001,An affectionate and refreshing East/West-Germany comedy about a boy who’s mother was in a coma while the Berlin wall fell and when she wakes up he must try to keep her from learning what happen (since she was an avid communist supporter) to avoid shocking her which could lead to another heart attack.,The German Democratic Republic lives on -- in 79 square meters!,Released,http://www.good-bye-lenin.de/index2.php,2003,2,2000,74584880
21641,The Damned United,en,2009-03-27,10000000,0,97.0,7.2,152,13.409125,"Taking over Leeds United, Brian Clough's abrasive approach and his clear dislike of the players' dirty style of play make it certain there is going to be friction. Glimpses of his earlier career help explain both his hostility to previous manager Don Revie and how much he is missing right-hand man Peter Taylor",They love me for what I'm not... ...they hate me for what I am.,Released,,2009,3,2000,-10000000
10925,The Return of the Living Dead,en,1985-05-15,4000000,14237000,91.0,7.3,267,14.961629,"When a bumbling pair of employees at a medical supply warehouse accidentally release a deadly gas into the air, the vapors cause the dead to re-animate as they go on a rampage seeking their favorite food: brains!",They're Back From The Grave and Ready To Party!,Released,,1985,5,1980,10237000
2293,Mallrats,en,1995-10-20,6000000,2122561,94.0,6.8,392,16.139771,"Both dumped by their girlfriends, two best friends seek refuge in the local mall.",They're not there to shop. They're not there to work. They're just there.,Released,,1995,10,1990,-3877439
621,Grease,en,1978-07-07,6000000,181813770,110.0,7.2,1581,67.608041,"Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?",Grease is the word,Released,,1978,7,1970,175813770
792,Platoon,en,1986-12-18,6000000,138530565,120.0,7.5,1205,49.802914,"As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.",The first casualty of war is innocence.,Released,,1986,12,1980,132530565
1777,Fahrenheit 9/11,en,2004-06-25,6000000,119114517,122.0,6.8,397,16.20985,Michael Moore's view on what happened to the United States after September 11; and how the Bush Administration allegedly used the tragic event to push forward its agenda for unjust wars in Afghanistan and Iraq.,Controversy... what controversy?,Released,,2004,6,2000,113114517
642,Butch Cassidy and the Sundance Kid,en,1969-09-23,6000000,102308889,110.0,7.4,650,24.499996,"In late 1890s Wyoming, Butch Cassidy is the affable, clever and talkative leader of the outlaw Hole in the Wall Gang. His closest companion is the laconic dead-shot 'Sundance Kid'. As the west rapidly becomes civilized, the law finally catches up to Butch, Sundance and their gang.  Chased doggedly by a special posse, the two decide to make their way to South America in hopes of evading their pursuers once and for all.","Not that it matters, but most of it is true.",Released,,1969,9,1960,96308889
433,Mary Poppins,en,1964-08-27,6000000,102272727,139.0,7.4,1183,59.961523,"The movie combines a diverting story, songs, color and sequences of live action blended with the movements of animated figures. Mary Poppins is a kind of Super-nanny who flies in with her umbrella in response to the request of the Banks children and proceeds to put things right with the aid of her rather extraordinary magical powers before flying off again.",It's supercalifragilisticexpialidocious!,Released,,1964,8,1960,96272727
16619,Ordinary People,en,1980-09-19,6000000,0,124.0,7.4,145,12.541983,"Beth, Calvin, and their son Conrad are living in the aftermath of the death of the other son. Conrad is overcome by grief and misplaced guilt to the extent of a suicide attempt. He is in therapy. Beth had always preferred his brother and is having difficulty being supportive to Conrad. Calvin is trapped between the two trying to hold the family together.",Everything is in its proper place...except the past.,Released,,1980,9,1980,-6000000
1725,West Side Story,en,1961-10-18,6000000,43656822,152.0,7.0,389,23.431117,"In the slums of the upper West Side of Manhattan, New York, a gang of Polish-American teenagers called the Jets compete with a rival gang of recently immigrated Puerto Ricans, the Sharks, to ""own"" the neighborhood streets. Tensions are high between the gangs but two kids, one from each rival gang, fall in love leading to tragedy.",The screen achieves one of the great entertainments in the history of motion pictures,Released,,1961,10,1960,37656822
11977,Caddyshack,en,1980-07-25,6000000,39846344,98.0,6.6,365,15.929648,"At an exclusive country club, an ambitious young caddy, Danny Noonan, eagerly pursues a caddy scholarship in hopes of attending college and, in turn, avoiding a job at the lumber yard. In order to succeed, he must first win the favour of the elitist Judge Smails, and then the caddy golf tournament which Smails sponsors.",The snobs against the slobs!,Released,,1980,7,1980,33846344
20322,The Brothers,en,2001-03-23,0,0,106.0,6.5,10,3.029944,"This is the story of four African-American ""yuppies"" (a banker, a doctor, a lawyer, and a ""playboy"") who call themselves ""The Brothers"". When the playboy gets engaged, the other three friends find themselves having to come to terms with their own issues of commitment and honesty...",,Released,,2001,3,2000,0
16158,The Wood,en,1999-07-16,6000000,25059640,106.0,7.1,34,5.537646,"In the panicky, uncertain hours before his wedding, a groom with prenuptial jitters and his two best friends reminisce about growing up together in the middle-class African-American neighborhood of Inglewood, California. Flashing back to the twenty-something trio's childhood exploits, the memories capture the mood and nostalgia of the '80s era.",From best friends to best men.,Released,,1999,7,1990,19059640
629,The Usual Suspects,en,1995-07-19,6000000,23341568,106.0,8.1,3254,64.025031,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",Five Criminals. One Line Up. No Coincidence.,Released,http://www.mgm.com/#/our-titles/2083/The-Usual-Suspects,1995,7,1990,17341568
10160,A Nightmare on Elm Street 5: The Dream Child,en,1989-08-11,8000000,22168359,89.0,5.5,245,12.654051,"Alice, having survived the previous installment of the Nightmare series, finds the deadly dreams of Freddy Krueger starting once again. This time, the taunting murderer is striking through the sleeping mind of Alice's unborn child. His intention is to be ""born again"" into the real world. The only one who can stop Freddy is his dead mother, but can Alice free her spirit in time to save her own son?","Now Freddy’s a daddy, he’s killing for two.",Released,,1989,8,1980,14168359
11452,National Lampoon’s Van Wilder,en,2002-03-29,5000000,38275483,92.0,5.9,858,35.108498,"Van Wilder has been attending college for far too many years and is scared to graduate, but Van’s father eventually realizes what is going on. When he stops paying his son's tuition fees, Van must come up with the money if he wants to stay in college, so he and his friends come up with a great fund-raising idea – throwing parties. However, when the college magazine finds out and reporter, Gwen is sent to do a story on Van Wilder, things get a little complicated.",Don't Graduate. Celebrate.,Released,,2002,3,2000,33275483
12163,The Wrestler,en,2008-09-07,6000000,44703995,109.0,7.3,1000,40.196514,"Aging wrestler Randy ""The Ram"" Robinson is long past his prime but still ready and rarin' to go on the pro-wrestling circuit. After a particularly brutal beating, however, Randy hangs up his tights, pursues a serious relationship with a long-in-the-tooth stripper, and tries to reconnect with his estranged daughter. But he can't resist the lure of the ring and readies himself for a comeback.",Love. Pain. Glory.,Released,http://www.thewrestlermovie.com/,2008,9,2000,38703995
32275,Duel in the Sun,en,1946-12-31,6000000,20400000,144.0,6.2,37,7.60445,"Beautiful half-breed Pearl Chavez becomes the ward of her dead father's first love and finds herself torn between her sons, one good and the other bad.",Emotions . . . As Violent As The Wind-Swept Prairie !,Released,,1946,12,1940,14400000
13785,Best in Show,en,2000-09-19,0,0,90.0,6.7,166,10.982255,"The tension is palpable, the excitement is mounting and the heady scent of competition is in the air as hundreds of eager contestants from across America prepare to take part in what is undoubtedly one of the greatest events of their lives -- the Mayflower Dog Show. The canine contestants and their owners are as wondrously diverse as the great country that has bred them.",Some pets deserve a little more respect than others.,Released,,2000,9,2000,0
1103,Escape from New York,en,1981-05-22,6000000,50244700,99.0,6.9,703,24.351305,"In 1997, the island of Manhattan has been walled off and turned into a giant maximum security prison within which the country's worst criminals are left to form their own anarchic society. However, when the President of the United States crash lands on the island, the authorities turn to a former soldier and current convict, Snake Plissken, to rescue him.",1997. New York City is now a maximum security prison. Breaking out is impossible. Breaking in is insane.,Released,http://www.theofficialjohncarpenter.com/escape-from-new-york/,1981,5,1980,44244700
36739,School Daze,en,1988-02-12,0,0,121.0,6.2,26,3.159574,In the South of the United States are taking place confrontations between two groups of students who have different ideas and are not able to accept the one of the oponent.,,Released,,1988,2,1980,0
14144,Daddy Day Camp,en,2007-08-08,6000000,18197398,89.0,4.4,91,12.601677,"Seeking to offer his son the satisfying summer camp experience that eluded him as a child, the operator of a neighborhood daycare center opens his own camp, only to face financial hardship and stiff competition from a rival camp.",The summer is going to be in tents.,Released,http://www.sonypictures.com/movies/daddydaycamp/site/,2007,8,2000,12197398
10622,Mr. Nice Guy,cn,1997-01-31,12716953,18814720,113.0,6.3,128,7.077505,A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry and is now being chased by gangs who are trying to get the video tape.,Fight first. Apologize later.,Released,,1997,1,1990,6097767
13370,A Mighty Wind,en,2003-04-16,6000000,18750246,91.0,6.6,74,4.053017,"In ""A Mighty Wind"", director Christopher Guest reunites the team from ""Best In Show"" and ""Waiting for Guffman"" to tell tell the story of 60's-era folk musicians, who inspired by the death of their former manager, get back on the stage for one concert in New York City's Town Hall.","Back together for the first time, again.",Released,,2003,4,2000,12750246
11191,Mystic Pizza,en,1988-10-13,0,0,104.0,5.9,123,6.379933,Three teenage girls come of age while working at a pizza parlor in Mystic Connecticut.,A Romantic Comedy With The Works,Released,,1988,10,1980,0
10215,Sliding Doors,en,1998-04-23,6000000,58000000,99.0,6.5,354,15.639016,"Gwyneth Paltrow plays London publicist Helen, effortlessly sliding between parallel storylines that show what happens if she does or does not catch a train back to her apartment. Love. Romantic entanglements. Deception. Trust. Friendship. Comedy. All come into focus as the two stories shift back and forth, overlap and surprisingly converge.",What if one split second sent your life in two completely different directions?.,Released,,1998,4,1990,52000000
25066,Tales from the Hood,en,1995-05-24,6000000,12000000,98.0,5.4,32,3.89204,A strange funeral director tells four strange tales of horror with an African American focus to three drug dealers he traps in his place of business.,Chill or be Chilled,Released,,1995,5,1990,6000000
1523,The Last King of Scotland,en,2006-09-01,6000000,48027970,121.0,7.4,558,26.286954,"Young Scottish doctor, Nicholas Garrigan decides it's time for an adventure after he finishes his formal education, so he decides to try his luck in Uganda, and arrives during the downfall of President Obote. General Idi Amin comes to power and asks Garrigan to become his personal doctor.",Charming. Magnetic. Murderous.,Released,,2006,9,2000,42027970
11361,Halloween 5: The Revenge of Michael Myers,en,1989-10-12,5000000,11642254,96.0,5.2,183,8.008844,"Presumed dead after a shoot-out with the Haddonfield police, Michael Myers is secretly nursed back to health -- and returns a year later to kill again and once more targets his young niece, Jamie. Jamie is now recovering in the local children's hospital after attacking her stepmother and losing her voice. Her mental link with her evil uncle may be the key to uprooting her family tree.","Michael Lives, And This Time They're Ready!",Released,,1989,10,1980,6642254
92591,Bernie,en,2012-04-27,5000000,9206470,100.0,6.5,320,12.68514,"In this true story in the tiny, rural town of Carthage, TX, assistant funeral director Bernie Tiede was one of the town's most beloved residents. Everyone loved and appreciated Bernie, and it came as no surprise when he befriended Marjorie Nugent, an affluent widow who was as well known for her sour attitude as her fortune. Until that day news came that Marjorie Nugent had been dead for some time, and Bernie Tiede was being charged with the murder.",A story so unbelievable it must be true.,Released,,2012,4,2010,4206470
57612,Dolphins and Whales: Tribes of the Ocean,en,2008-02-15,6000000,7518876,42.0,8.0,3,0.041651,"This documentary goes to coral reefs of the Bahamas and the waters of the Kingdom of Tonga for a close encounter with the surviving tribes of the ocean: wild dolphins and belugas, the love of a Humpback mother for her newborn calf, the singing Humpback males, an orca the mighty King of the ocean, and the gentle manatee. Little-known aspects of these creatures capable of sophisticated communication and social interaction. Documents the life of these graceful, majestic yet endangered sea creatures",,Released,,2008,2,2000,1518876
12509,Pollock,en,2000-09-06,0,0,122.0,6.6,91,8.483531,"In August of 1949, Life Magazine ran a banner headline that begged the question: ""Jackson Pollock: Is he the greatest living painter in the United States?"" The film is a look back into the life of an extraordinary man, a man who has fittingly been called ""an artist dedicated to concealment, a celebrity who nobody knew."" As he struggled with self-doubt, engaging in a lonely tug-of-war between needing to express himself and wanting to shut the world out, Pollock began a downward spiral.",A true portrait of life and art.,Released,,2000,9,2000,0
15256,200 Cigarettes,en,1999-02-26,6000000,6852450,101.0,6.1,44,3.561198,"A collection of twentysomethings try to cope with relationships, loneliness, desire and their individual neuroses.",It's 11:59 on New Years Eve... do you know where your date is?,Released,,1999,2,1990,852450
83686,The Words,en,2012-09-07,6000000,13231461,96.0,6.4,379,14.988746,"The Words follows young writer Rory Jansen who finally achieves long sought after literary success after publishing the next great American novel. There's only one catch - he didn't write it. As the past comes back to haunt him and his literary star continues to rise, Jansen is forced to confront the steep price that must be paid for stealing another man's work, and for placing ambition and success above life's most fundamental three words.",There's more than one way to take a life.,Released,http://www.thewordsmovie.com/,2012,9,2010,7231461
80304,Casa De Mi Padre,en,2012-03-15,0,0,84.0,5.5,103,5.754416,"Scheming of a way to save their father's ranch, the Alvarez brothers find themselves in a war with Mexico's most feared drug lord.",Funniest movie you'll ever read.,Released,http://www.casademipadremovie.com/,2012,3,2010,0
28053,City Island,en,2009-03-06,6000000,6670712,104.0,6.9,113,6.497285,"The Rizzos, a family who doesn't share their habits, aspirations, and careers with one another, find their delicate web of lies disturbed by the arrival of a young ex-con brought home by Vince, the patriarch of the family, who is a corrections officer in real life, and a hopeful actor in private.",Truth is stranger than family,Released,,2009,3,2000,670712
67913,The Guard,en,2011-07-07,6000000,19560274,96.0,6.8,372,19.411141,"Two policemen must join forces to take on an international drug- smuggling gang - one, an unorthodox Irish policeman and the other, a straitlaced FBI agent. Sergeant Gerry Boyle is an eccentric small-town cop with a confrontational and crass personality and a subversive sense of humor. A longtime policeman in County Galway, Boyle is a maverick with his own moral code. He has seen enough of the world to know there isn't much to it and has had plenty of time to think about it. When a fellow police officer disappears and Boyle's small town becomes key to a large drug trafficking investigation, he is forced to at least feign interest when dealing with the humorless FBI agent Wendell Everett assigned to the case.",The FBI are about to discover that things work a little differently around here.,Released,http://www.sonyclassics.com/theguard,2011,7,2010,13560274
13991,College,en,2008-08-28,7000000,6230276,94.0,4.8,48,7.034618,A wild weekend is in store for three high school seniors who visit a local college campus as prospective freshmen.,,Released,http://college-themovie.com/,2008,8,2000,-769724
1443,The Virgin Suicides,en,1999-04-21,6000000,10409377,97.0,7.1,817,26.218912,"A group of male friends become obsessed with five mysterious sisters who are sheltered by their strict, religious parents.","Beautiful, mysterious, haunting, invariably fatal. Just like life.",Released,http://www.paramountvantage.com/virginsuicides/html_3/,1999,4,1990,4409377
8545,Little Voice,en,1998-11-05,0,0,97.0,6.6,61,4.647547,"After the death of her father, Little Voice or LV becomes a virtual recluse, never going out and hardly ever saying a word. She just sits in her bedroom listening to her father's collection of old records of Shirley Bassey, Marilyn Monroe and various other famous female singers. But at night time, LV sings, imitating these great singers with surprising accuracy. One night she is overheard by one of her mother's boyfriends, who happens to be a talent agent. He manages to convince her that her talent is special and arranges for her to perform at the local night club, but several problems arise.",Finding your own voice can be magic.,Released,,1998,11,1990,0
19556,Miss March,en,2009-03-13,0,0,89.0,5.4,77,9.371534,A young man awakens from a four-year coma to hear that his once virginal high-school sweetheart has since become a centerfold in one of the world's most famous men's magazines. He and his sex-crazed best friend decide to take a cross-country road trip in order to crash a party at the magazine's legendary mansion headquarters and win back the girl.,"After four years in a coma, Eugene Pratt is going to be reunited with his high school sweetheart... on pages 95-97.",Released,,2009,3,2000,0
231576,Wish I Was Here,en,2014-01-18,5500000,5483299,120.0,6.4,300,15.015271,"Aidan Bloom, a struggling actor, father and husband, is 35 years old and still trying to find a purpose for his life. He and his wife are barely getting by financially and Aidan passes his time by fantasizing about being the great futuristic Space-Knight he'd always dreamed he'd be as a little kid. When his ailing father can no longer afford to pay for private school for his two kids and the only available public school is on its last legs, Aidan reluctantly agrees to attempt to home-school them. Through teaching them about life his way, Aidan gradually discovers some of the parts of himself he couldn't find.",Life is an occasion. Rise to it.,Released,,2014,1,2010,-16701
16172,Simply Irresistible,en,1999-02-05,6000000,4398989,95.0,5.5,52,5.696491,"After her mother's death, mediocre chef Amanda Shelton is having trouble attracting customers to her family's restaurant. While shopping for ingredients, she is given a magical crab by mysterious Gene O'Reilly. Afterward, Amanda's dishes suddenly become excellent, inducing strong emotional reactions in everyone who eats them. Tom Bartlett, who is preparing to open his own eatery, tries her cooking and falls in love.",Magic opened up their hearts... Love did the rest.,Released,,1999,2,1990,-1601011
13403,Hedwig and the Angry Inch,en,2001-07-20,0,0,95.0,7.4,80,4.25422,A transexual punk rock girl from East Berlin tours the US with her rock band as she tells her life story and follows the ex-boyfriend/bandmate who stole her songs.,An anatomically incorrect rock odyssey,Released,,2001,7,2000,0
15797,Only the Strong,en,1993-08-27,6000000,3283371,99.0,6.9,29,5.411243,"Former Green Beret Louis Stevens returns to his hometown of Miami after completing military service in Brazil, only to learn that his old high school has become a haven for gangs and drug dealers. After Stevens uses his capoeira skills to kick several drug dealers off of the school property, Kerrigan, one of Stevens' old teachers, sees the impact that Stevens has on the students. Kerrigan gives him the task of teaching Capoeira to a handful of the worst at-risk students at the school.",The ultimate martial art.,Released,,1993,8,1990,-2716629
347764,Goddess of Love,en,2015-08-31,0,0,96.0,6.2,9,1.273773,Enter into a baroque vortex of madness when an emotionally unstable woman is shattered after tremendous heartbreak. Brian was the love of Venus’ life and the thought of him having an affair with another woman begins her volatile descent into the dark side of psychosexual insanity.,Be Careful Who You Get Close To,Released,http://www.goddessoflovemovie.com/,2015,8,2010,0
13537,Shattered Glass,en,2003-11-14,6000000,2944752,94.0,6.6,111,6.27257,"Fact-based 2003 drama about the young journalist Stephen Glass, who got a job at The New Republic in 1995 and for three years fabricated at least half of the stories he wrote.",,Released,,2003,11,2000,-3055248
20794,Novocaine,en,2001-11-23,6000000,2025238,95.0,6.0,44,4.148253,A dentist finds himself a murder suspect after a sexy patient seduces him into prescribing her drugs,,Released,http://www.novocaineonline.com/,2001,11,2000,-3974762
31064,The Business of Strangers,en,2001-01-19,0,0,84.0,5.7,19,1.369649,"Julie Styron thinks she is going to be fired, but instead discovers that she is being promoted. Trapped in an airport hotel, she wants to celebrate but finds only the company of her young assistant, Paula Murphy. As the night progresses, the two women get to know each other. They flirt, they drink, they lie; personal flaws are revealed and exposed. But at the end of the night their relationship turns and becomes a complex battle of power, authority, and wit.",,Released,,2001,1,2000,0
576,The Wild Bunch,en,1969-06-17,6244087,638641,145.0,7.6,259,14.970654,"Aging outlaw Pike Bishop (William Holden) prepares to retire after one final robbery. Joined by his gang, which includes Dutch Engstrom (Ernest Borgnine) and brothers Lyle (Warren Oates) and Tector Gorch (Ben Johnson), Bishop discovers the heist is a setup orchestrated in part by his old partner, Deke Thornton (Robert Ryan). As the remaining gang takes refuge in Mexican territory, Thornton trails them, resulting in fierce gunfights with plenty of casualties","If you only want to spend two hours in a movie theatre and go home and forget it, stay away from THE WILD BUNCH.",Released,,1969,6,1960,-5605446
13990,The Wackness,en,2008-07-03,6000000,2899975,99.0,6.2,94,7.161051,"Set in New York City in the sweltering summer, The Wackness tells the story of a troubled teenage drug dealer, who trades pot for therapy sessions with a drug-addled psychiatrist. Things get more complicated when he falls for one of his classmates, who just happens to be the doctors daughter. This is a coming-of-age story about sex, drugs, music and what it takes to be a man.",,Released,http://www.sonyclassics.com/thewackness/,2008,7,2000,-3100025
11583,The First Great Train Robbery,en,1979-01-25,6000000,0,110.0,6.6,74,12.434688,"In Victorian England, a master criminal makes elaborate plans to steal a shipment of gold from a moving train.",Never have so few taken so much from so many.,Released,,1979,1,1970,-6000000
18602,Morvern Callar,en,2002-01-01,0,0,97.0,7.2,34,2.507912,"Following her boyfriend's suicide, supermarket clerk Morvern Callar passes off his unpublished novel as her own...",,Released,,2002,1,2000,0
27549,Beastmaster 2: Through the Portal of Time,en,1991-06-08,6000000,869325,107.0,4.6,17,1.478505,"Mark Singer returns as Dar, the warrior who can talk to the beasts. Dar is forced to travel to earth to stop his evil brother from stealing an atomic bomb, and turning their native land from a desert into... well... a desert! Written by Jim Palin",,Released,,1991,6,1990,-5130675
59728,The 5th Quarter,en,2011-03-25,6000000,399611,97.0,4.7,12,0.215464,"In the wake of a car crash that killed his brother, football player Jon Abbate leads his school's struggling team to its most successful season ever.",Rising from tragedy to triumph,Released,http://the5thquartermovie.com/,2011,3,2010,-5600389
10930,The Flower of Evil,fr,2003-02-09,0,0,104.0,5.7,10,1.229667,"Three generations of a wealthy Bordeaux family are caught in the crossfire when Anne decides to run for mayor, thanks to a political pamphlet that revives an old murder scandal.",,Released,,2003,2,2000,0
32395,The Greatest,en,2009-01-17,6000000,0,99.0,6.2,34,6.903186,"Teenagers Rose and Bennett were in love, and then a car crash claimed Bennett's life. He left behind a grieving mother, father and younger brother, and Rose was left all alone. She has no family to turn to for support, so when she finds out she's pregnant, she winds up at the Brewer's door. She needs their help, and although they can't quite admit it, they each need her so they can begin to heal.",,Released,,2009,1,2000,-6000000
58882,Snow Flower and the Secret Fan,en,2011-07-15,134005,1332231,104.0,5.3,22,2.260315,A story set in 19th century China and centered on the lifelong friendship between two girls who develop their own secret code as a way to contend with the rigid cultural norms imposed on women.,,Released,http://www.foxsearchlight.com/snowflowerandthesecretfan/,2011,7,2010,1198226
7547,Come Early Morning,en,2006-01-10,6000000,0,97.0,5.9,10,3.427061,"Lucy wakes up in bed with a stranger and obviously from a night of drinking. She checks out and pays for the motel room on her account. Through her grandmother, she finds out her father is in town and pays him a visit. She agrees to go to his new church.","Before you fall in love, you need to love yourself.",Released,,2006,1,2000,-6000000
35944,Lucky Break,en,2001-08-24,0,0,107.0,6.5,11,0.669169,"Half-way through his 12-year prison sentence for an incompetent armed robbery, Jimmy Hands gets a lucky break: he's transferred to a prison from which he can probably escape. He convinces the governor to stage a musical in an old chapel next to the prison's outer wall. He rounds up volunteer actors and puts his escape plan into production. Two other barriers, besides the wall, confront him: the arrival of a nasty inmate, John Toombes, who insists on joining the escape, and Jimmy's feelings of attraction for Anabel, a social worker who agrees to appear in the play. Opening night approaches: is this Jimmy's breakout performance?",,Released,,2001,8,2000,0
42222,Julia,en,1977-10-02,0,0,117.0,6.3,30,6.077735,"At the behest of an old and dear friend, playwright Lillian Hellman undertakes a dangerous mission to smuggle funds into Nazi Germany.",The story of two women whose friendship suddenly became a matter of life and death.,Released,,1977,10,1970,0
13827,"Surfer, Dude",en,2008-09-05,6000000,69497,85.0,4.7,25,2.404626,A wave twisting tale of a soul searching surfer experiencing an existential crisis.,,Released,http://www.surferdudethemovie.com/,2008,9,2000,-5930503
44260,Lake of Fire,en,2006-09-09,0,25,152.0,8.0,10,0.475748,An unflinching look at the how the battle over abortion rights has played out in the United States over the last 15 years,Exploring the Issue that Divides the World,Released,,2006,9,2000,25
9282,11:14,en,2003-05-16,6000000,0,86.0,6.8,206,15.048067,Tells the seemingly random yet vitally connected story of a set of incidents that all converge one evening at 11:14pm. The story follows the chain of events of five different characters and five different storylines that all converge to tell the story of murder and deceit.,Fate can change in seconds.,Released,,2003,5,2000,-6000000
38940,Men of War,en,1994-09-04,0,0,103.0,5.4,29,1.734764,"Nick Gunar is a burnt-out, jaded and hard-up former mercenary who is having a difficult time adjusting to civilian life. At the end of his rope, he is hired by the Nitro Mine Corporation to strong-arm the natives of a South China Sea island into giving up their rights to its valuable mineral resources. Nick loathes the thought of another mission, but this seemingly easy job will earn him enough money to get back with his estranged family. He recruits some of his former mercenary buddies to help him with the job. The island people refuse to give up their land and Nick decides to help them fight the greedy corporation that hired him. As greed and treachery begin to unravel, Nick's band of mercenaries choose sides.","Killers for hire are paid for what they can do, not for what they believe... until today.",Released,,1994,9,1990,0
35689,Don McKay,en,2009-04-24,0,0,87.0,5.4,21,1.496454,Everything appears off-kilter when a man returns to his hometown after 25 years to visit his former lover.,Some secrets are better left buried.,Released,,2009,4,2000,0
97614,Deadfall,en,2012-11-08,12000000,66351,95.0,5.6,224,10.19041,"A thriller that follows two siblings who decide to fend for themselves in the wake of a botched casino heist, and their unlikely reunion during another family's Thanksgiving celebration.",Twisty thriller... a wild ride.,Released,http://www.magpictures.com/deadfall/,2012,11,2010,-11933649
37206,A Shine of Rainbows,en,2009-10-01,6000000,0,101.0,6.3,14,12.099486,"An orphaned boy named Tomás is adopted by Maire O’Donnell to live on a whimsical Irish isle filled with new friends, secret caves and a lost baby pup seal stranded on the coast. But when Maire's reluctant husband Alec refuses to accept Tomás as his own son, the boy drifts down a fateful path of adventure and self-discovery, illuminating how rainbows can shine around - and within - us all.",An abandoned child brings the colors of love into their lives.,Released,,2009,10,2000,-6000000
58626,The Hit List,en,2011-04-02,6000000,0,90.0,5.2,73,4.957014,A disgruntled man creates a hit list with a stranger during a drunken night out and must then race to try to save those he marked for extermination as the bodies begin to pile up and all fingers point to him.,Who's on your list?,Released,,2011,4,2010,-6000000
183894,Emma,en,2009-10-11,0,0,240.0,7.6,38,2.135689,"Emma Woodhouse seems to be perfectly content, a loving father whom she cares for, friends, and a home. But Emma has a terrible habit - matchmaking. She cannot resist finding suitors for her friends, most of all Harriet Smith. Emma is desperate for Harriet to find happiness, but every suitor she finds for her friend ends up attracted to Emma herself. But is Emma so focused on Harriet's happiness that she is not considering her own happiness in love?",,Released,,2009,10,2000,0
837,Videodrome,en,1983-02-04,5952000,2120439,87.0,7.1,454,18.119265,A sleazy cable-TV programmer begins to see his life and the future of media spin out of control in a very unusual fashion when he acquires a new kind of programming for his station.,First it controls your mind. Then it destroys your body.,Released,,1983,2,1980,-3831561
1555,The Spanish Apartment,fr,2002-05-17,5300000,3897799,122.0,7.0,266,13.034602,"A strait-laced French student moves into an apartment in Barcelona with a cast of six other characters from all over Europe. Together, they speak the international language of love and friendship.","They came from Paris, Rome, London and Berlin to... the Spanish Apartment... where a year can change a lifetime.",Released,,2002,5,2000,-1402201
244783,Song One,en,2014-01-20,6000000,32251,86.0,5.5,87,6.349218,"Estranged from her family, Franny returns home when an accident leaves her brother comatose. Retracing his life as an aspiring musician, she tracks down his favorite musician, James Forester. Against the backdrop of Brooklyn’s music scene, Franny and James develop an unexpected relationship and face the realities of their lives.",A moment can change everything.,Released,http://songonemovie.tumblr.com/,2014,1,2010,-5967749
16564,Winter in Wartime,nl,2008-11-17,4000000,530048,103.0,6.8,66,5.013575,"During World War II in the freezing Netherlands winter of 1944/1945 the western Netherlands are in the grip of a famine.  Many people move east to provide for their families. Fourteen year old Michiel can't wait to join the Dutch resistance, to the dismay of his father, who, as mayor, works to prevent escalations in the village.","In 1945 Holland, a boy must choose between good and evil.",Released,http://www.sonyclassics.com/winterinwartime/,2008,11,2000,-3469952
